,destination_amount,hour_sin,day_sin,hour_cos,day_cos,destination_sliding_mean_diff,destination_prefix_mean_diff,origin_sliding_mean_diff,origin_prefix_mean_diff
30,0.1257521160852198,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,0.46738592904362897,0.4697359895160212,-0.1039222359011171,-0.09975871748118693
31,-0.3938476824985392,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,-0.2922105436128589,-0.2866889770184241,0.012303823229464928,0.01556918394462847
32,1.4059617044474992,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,2.2609174449267573,2.2557790606953363,1.561934919330517,1.5532252279883325
33,-0.39820569972409237,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,-0.43682433586158315,-0.4306989703502778,0.006766610124318745,0.010074760646265068
34,-0.03815847244263349,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,0.10344186144476926,0.1073114798403759,-0.41251501226823534,-0.40596678785549467
35,-0.1416972026406633,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,-0.04830012880791142,-0.043796949477807205,0.010152152663117473,0.013434140798256713
36,-0.38663432342312803,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,-0.3940511960598951,-0.3881044191540181,0.01730708713200348,0.020533784228554633
37,0.09620294884370936,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,0.24152830223528693,0.24482137504635887,0.4199952928262933,0.4201101446338578
38,-0.29175110684351735,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,-0.1941619943229298,-0.1890498050564898,-0.14073331846980866,-0.13628533581115965
39,0.846247456505681,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,1.1527530907976034,1.152241571171094,1.4572891896239284,1.4493881669151811
40,-0.38844218932263047,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,-0.3742375073208914,-0.3683734575436914,0.019248812438113667,0.022460504504319054
41,-0.16243308828110845,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,0.00433714133419749,0.008620546836338176,-0.018899769095115395,-0.015393277027203922
42,-0.39016742100827156,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,-0.35642318811304385,-0.35063351759438643,0.015783195739736924,0.019021668980170353
43,-0.29175110684351735,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,-0.17283690899441578,-0.1678137573171525,-0.19922088834981694,-0.1943209325113685
44,0.03154393956250491,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,-0.0645362871842622,-0.059965317813600046,0.263772341172899,0.2650944338414072
45,-0.33054651241224003,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,0.031671373850883325,0.03584065206453776,-0.25597076786840506,-0.25063226716389586
46,-0.29921275651456836,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,-0.2068091118966971,-0.20164411773679686,0.1115593124193207,0.11405765855080907
47,0.11852479066380392,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,0.4076704978831904,0.41026988528418645,0.20073799739067255,0.20254719924929193
48,-0.39106631055529884,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,-0.3465717808178493,-0.3408232423998165,-0.016359368579340814,-0.012872507911766785
49,-0.09130817807178356,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,0.10406406605557889,0.10793108659060642,-0.39026428746182595,-0.3838880095133379
50,-0.2405114283485341,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,-0.11566550339457318,-0.11088105670001148,-0.21340008609478858,-0.2083905579642284
51,-0.29175110684351735,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,-0.4807478254418099,-0.4744390683257253,-0.1913917893073433,-0.18655233423506537
52,-0.2731562103183915,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,-0.1575166859122568,-0.15255750001556928,-0.5455031799029503,-0.5379272655874683
53,-0.08293380182571905,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,0.12678962666302282,0.13056176227271454,0.015602079053150333,0.01884195190524346
54,-0.29175110684351735,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,-0.1571055026217005,-0.15214803351856093,-0.18419379137982683,-0.17940996012673244
55,-0.3952055216934445,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,-0.3324511732314492,-0.3267615918978939,0.008622006886540844,0.011915819497438179
56,-0.3883904621152055,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,-0.30993412384152413,-0.304338556846583,0.01766549894519449,0.020889426350216008
57,-0.40813732354968535,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,0.013677242118948243,0.01792165035361119,-0.34209538754259033,-0.33609134340221913
58,-0.3882202796027774,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,-0.2982982338301692,-0.29275124959954424,-0.00846674013619797,-0.005040871169625387
59,-0.4016714226215649,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,0.02463779146945863,0.0288364366567439,-0.32119829527977245,-0.31535573716554266
60,-0.3922596572305928,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,-0.29357173467209996,-0.28804448476299344,0.011813346902548524,0.015082497861443299
61,-0.29175110684351735,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,-0.14362144001651594,-0.13872027026262532,-0.15469281240263535,-0.15013695525246354
62,-0.40813732354968535,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,0.016952239349397897,0.02118297364778028,-0.31469571440466054,-0.3089034061496924
63,-0.38873962076532403,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,0.007200659800200985,0.011472109393286758,-0.2772992149248977,-0.2717958948227611
64,0.050941642346866246,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,0.35225860959081184,0.3550893555476719,0.35625541040100817,0.35686282357501187
65,-0.29175110684351735,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,0.031671373850883325,0.03584065206453776,-0.1412655105365755,-0.13681341526833826
66,-0.29175110684351735,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,-0.15413353440024513,-0.1491884740111375,-0.13705946433658403,-0.1326398720442662
67,0.14146425534055249,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,0.4740339416693852,0.4763562450187509,0.4843400380439613,0.4839576542994406
68,-0.16243308828110845,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,0.014967120646241996,0.01920614331397136,0.038428713534408826,0.041492189477008536
69,0.19965736369363649,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,0.40362622742125487,0.4062425006675529,0.554492006403798,0.5535675107494504
70,-0.22709209756231288,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,-0.1510432910608781,-0.14611113321413632,-0.06858915894429145,-0.06469868320979064
71,-0.16243308828110845,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,-0.03195248268089076,-0.02751755888071484,0.02573345594901902,0.028895036770159813
72,-0.14174220531112303,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,0.045520252484787395,0.04963170815061292,0.05494874336787879,0.05788455781882253
73,-0.09612605017134467,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,0.1104302299870057,0.11427067018812011,0.11917133211713939,0.12161085500200326
74,-0.417189584849054,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,0.031671373850883325,0.03584065206453776,-0.3429099529835324,-0.3368996141427103
75,-0.40813732354968535,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,-0.0042190067567841084,0.0001001228133696238,-0.3220990877814108,-0.3162495686316628
76,-0.03311506971869954,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,0.031671373850883325,0.03584065206453776,0.22251225420856913,0.2241531915947212
77,-0.29175110684351735,0.5123145998745533,-0.7471975397933924,-0.7758186878848967,-1.2916734788840596,-0.1758402812989029,-0.1708045897876707,-0.15279402743036127,-0.14825284348140874
78,-0.23189095991314532,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.048223274571937376,-0.04372041612757799,-0.4143137583124756,-0.4077516337672634
79,-0.42093980738736386,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.031671373850883325,0.03584065206453776,-0.3346917928623797,-0.3287449613269505
80,-0.3964324910535646,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.28734227929584716,-0.2818410389280878,-0.016117641530492596,-0.01263264885201669
81,-0.40813732354968535,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.2951575195950908,-0.2896236486355021,-0.009480866150193818,-0.006047160343071982
82,-0.14750552144439388,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.09746019220953721,0.10135478557709603,-0.25309912469914847,-0.24778281513195474
83,-0.21518850327166175,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.003981787654776797,0.0003363514660247278,-0.3119748896043103,-0.3062036070106786
84,-0.174970470180734,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.05621964816043457,0.06028643116108987,-0.09333973511359751,-0.08925799486535371
85,1.1774309020440104,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,1.241503476516618,1.2406214017311872,1.965848812321395,1.9540178039719427
86,1.2547113499369058,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.9162191687837079,0.9166952377107818,2.0376708386176436,2.025284812686313
87,1.2265588172958695,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.6631185733575005,0.6646514008620328,1.95748648300009,1.9457200960493661
88,1.2298176313636422,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.5407757702182712,0.5428194096645531,1.924719440183435,1.9132062664293759
89,1.256483006791211,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.4895641124053777,0.49182157338996346,1.9269178509883667,1.9153876886207604
90,-0.3564101161247218,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.06348330211677036,0.06751975753716405,-0.4273833952318128,-0.4207202727246512
91,1.223636230076359,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.38152987179674724,0.3842384028794895,1.8529338802196222,1.8419754422473213
92,1.1672018467757237,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.2630444222714899,0.26624765987548304,1.7388384578094727,1.728761712664777
93,1.0274090687097597,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.04922720790448846,0.05332318610006376,1.5073353801902618,1.499047616573429
94,0.24615352794973203,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.6763078863959349,0.6777856452047152,0.3284318696360862,0.3292542942085563
95,-0.3952055216934445,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.01727005425048135,-0.012896433277964239,-0.5663876133973675,-0.558650310878646
96,-0.27213033047713586,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.10469796728769243,-0.09995931281197168,-0.19469042748747592,-0.1898254815973996
97,0.21517552592112554,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.6179678301575849,0.6196891733591062,0.258246076792001,0.25961087465906285
98,-0.4134397502647998,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.031671373850883325,0.03584065206453776,-0.5828724452257646,-0.5750077532142803
99,0.125816775094501,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.47169317778700975,0.4740252544137016,0.3342104958869634,0.33498826508929513
100,-0.15351079159039505,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.048429524774281356,0.05252883349734324,-0.0643095432045391,-0.060452138967763094
101,-0.3893862108581361,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.01718471113287938,0.021414474803157165,-0.538342439579424,-0.5308218611683124
102,-0.3668072848171395,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.2673460011296596,-0.2619282502473113,0.025136561515209693,0.028302754945077554
103,-0.3952055216934445,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.012257940704008671,0.016508274878678633,-0.537735078991308,-0.530219194068007
104,-0.3564101161247218,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.06537104291496586,0.06939961654323198,-0.4729874688420147,-0.4659719326817693
105,-0.2518627053819052,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.09049810544533544,-0.08581873896052346,-0.38953377266834777,-0.38316313990386675
106,-0.011451585931106251,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.2680711397972419,0.27125338959260165,-0.03372454648275386,-0.03010349329032557
107,-0.3992143802688791,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.3113145505004567,-0.30571321987738226,-0.018723686859200166,-0.015218555498328427
108,-0.29175110684351735,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.16409433855457536,-0.15910768930547023,-0.37210980590576814,-0.3658738199675882
109,-0.2023039024921961,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.012269985529021855,-0.00791724109968468,-0.29018135236070436,-0.2845784832324855
110,-0.38873962076532403,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.01833483469326145,0.022559796308705964,-0.5059853680598604,-0.49871483471873035
111,-0.3564101161247218,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.06332016402309915,0.06735730058602238,-0.45141727206081983,-0.4445684234625315
112,-0.097774078999904,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.2992178474716769,0.302270051936882,-0.07131533617683457,-0.0674037934191181
113,-0.3690315547364129,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.042959224828182076,0.047081373427932414,-0.46150541055051797,-0.45457860405381123
114,-0.26794107326580663,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.10864809300890126,-0.10389294576582492,-0.20502875299230341,-0.20008391583880472
115,0.7864896001279919,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,1.379186024093277,1.3777290900789574,1.2131403295669179,1.2071260109365032
116,-0.40619807054332346,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.3108108678172554,-0.3052116401959336,-0.025042805569044743,-0.021488842085677952
117,0.11685503640812606,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.3502992558305832,0.35313818258168006,0.22904444120876594,0.230634899949018
118,-0.29175110684351735,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.25522109872182175,-0.2498539723534093,-0.3640561941732041,-0.35788244396324986
119,-0.37653199981303265,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.25994997424500405,-0.2545631036331518,0.01766100059653359,0.020884962763350685
120,-0.16243308828110845,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.15891908691443146,0.16255707395504293,-0.17202930694221194,-0.16733947892302126
121,-0.3851187162455766,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.2669758726193224,-0.2615596671164996,0.010152152663117473,0.013434140798256713
122,-0.34394385913530556,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.20009954202711072,-0.19496256200719622,0.06079227540241053,0.06368293291213879
123,-0.23355799849043335,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.06784286328855817,-0.06325808813188294,-0.27223537997315556,-0.26677119156327117
124,-0.42093980738736386,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.31008618641890184,-0.30448998452449444,0.010152152663117473,0.013434140798256713
125,-0.42105619360407,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.02966380353404148,-0.02523843554433456,-0.5392510649774805,-0.5317234650007399
126,-0.25295570127479466,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.07879642100648263,-0.07416591199425243,-0.2889215242865428,-0.2833283907055838
127,-0.2257989173766888,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.14758675375979108,-0.14266902782473675,-0.24568516134671753,-0.2404261445102389
128,0.09620294884370936,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.4646122026083118,0.4669738440854706,0.38659505401907296,0.386968012158816
129,2.1652912458422517,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,3.532041924236655,3.5215962759339425,0.010152152663117473,0.013434140798256713
130,2.1652912458422517,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,3.4695353072654807,3.4593506397934175,0.010152152663117473,0.013434140798256713
131,-0.22709209756231288,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.14229577949445654,-0.1374001447063179,-0.24418819959939317,-0.23894075080313854
132,-0.29175110684351735,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.11637644615574483,-0.11158903109653077,-0.33436719772760487,-0.3284228745592614
133,-0.155967187352988,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.08278797653453084,0.08674383008892869,-0.13360471571257554,-0.12921182060949304
134,2.1652912458422517,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,3.4092219049248738,3.399289061061332,0.010152152663117473,0.013434140798256713
135,-0.19993531366420703,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.017772008270095754,0.02199931982726719,-0.1953740250002034,-0.19050379648781668
136,-0.388741689853621,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.44872602283114055,-0.44255096478643713,-0.003675063171119596,-0.0002862227471744689
137,2.1652912458422517,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,3.360260462384386,3.350532044845019,0.010152152663117473,0.013434140798256713
138,1.151373321303685,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,1.7954645939290788,1.7922695922956557,-1.1779927949870086,-1.1655292038009342
139,-0.14950128642486754,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.022662977978024985,-0.018266840193972664,-0.11985291618644037,-0.11556629057912496
140,0.1969119421595565,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.3453428691517236,0.3482024900624974,0.27562536437687124,0.27685586068398627
141,-0.2788193049872765,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.36827761979467044,-0.36243845404531483,-0.10510621667134994,-0.10093354882779623
142,-0.40796869285348,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.5543363167657231,-0.5477203092092443,-0.028839323058168994,-0.025256021305401645
143,-0.3628760170528422,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.056182872424983474,0.060249808973574175,-0.42693935896016094,-0.4202796678228794
144,-0.3486510350109773,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.07417512179429926,0.07816693618121834,-0.4010264079889909,-0.3945669638250826
145,-0.29175110684351735,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.10732228195699235,-0.10257267030816791,-0.31372993663379617,-0.3079450915996623
146,-0.40813732354968535,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.038523173785074374,0.04266384401248804,-0.4783265169139928,-0.4712697223027783
147,-0.2852852059153969,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.08676688215441919,-0.08210309446431707,-0.2947437238944609,-0.2891055982224368
148,11.476188582335693,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.031671373850883325,0.03584065206453776,8.72357500825778,8.659522459446698
149,-0.40813732354968535,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.03623924047367736,0.04038944669650461,-0.4690590255308434,-0.4620738471204353
150,-0.20052784882525998,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.2360561534851058,-0.2307690455782514,-0.2867487761077268,-0.28117243282777193
151,-0.4080338691348354,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.5412336976515034,-0.534672396821861,-0.026328996531761475,-0.02276509377718815
152,0.08973704791558891,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.20957076877157757,0.2129972723141945,0.13088385528775065,0.133232867550413
153,-0.20283591682056185,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.22938012618774328,-0.22412089237220797,-0.28057382428243,-0.2750451990495288
154,-0.4146032244778058,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,0.02775605960277415,0.0319416852371376,-0.47291320127906156,-0.4658982390347209
155,-0.41783617494186603,0.1668427374136049,-0.7471975397933924,-0.9600469047202829,-1.2916734788840596,-0.5462289487129725,-0.539646791455091,0.010152152663117473,0.013434140798256713
